Employment,PreviousSalary,YearsCode,ComputerSkills,Employed,Lang_AWS,Lang_Bash/Shell,Lang_C#,Lang_Docker,Lang_Git,Lang_HTML/CSS,Lang_Java,Lang_JavaScript,Lang_Microsoft SQL Server,Lang_MySQL,Lang_Node.js,Lang_Other,Lang_PostgreSQL,Lang_Python,Lang_React.js,Lang_SQL,Lang_TypeScript,Age (>35),edlevel_encoded
1,139000.0,10,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,90000.0,6,17,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,2
1,51888.0,8,9,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,3
1,130000.0,19,6,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2
1,80000.0,9,22,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,2
1,105000.0,12,8,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1,12217.0,8,20,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2
0,48000.0,23,6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,3
1,140000.0,11,7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,3
0,13608.0,10,23,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0
1,167000.0,25,14,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0
1,130000.0,20,12,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,2
1,89146.0,8,10,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,2
1,130000.0,37,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,120000.0,25,10,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,3
1,115000.0,26,21,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,2
1,180000.0,14,16,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,2
1,3948.0,14,10,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,2
1,162000.0,22,26,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,2
1,115000.0,15,17,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,2
1,98000.0,17,32,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,3
1,200000.0,17,9,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,2
1,18000.0,10,13,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,86400.0,20,12,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0
1,24000.0,3,21,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0
1,6468.0,10,8,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3
1,34596.0,14,20,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,3
1,207000.0,5,21,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,2
1,65799.0,10,6,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,2
1,40000.0,22,9,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,2
1,130000.0,7,24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,2
1,210000.0,25,15,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,2
0,10000.0,8,18,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,2
0,195168.0,46,8,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,3
1,5616.0,6,16,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0
1,90193.0,22,17,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,2
0,130000.0,15,31,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0
1,170000.0,19,18,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,2
1,130000.0,25,12,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,2
1,135000.0,22,19,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0
1,150000.0,8,13,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,2
1,34904.0,8,11,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,3
1,58000.0,2,9,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,2
1,153000.0,5,11,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,4
0,73644.0,23,17,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,3
1,135000.0,14,17,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,2
1,150000.0,30,16,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,3
1,120000.0,20,6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,3
1,140000.0,15,10,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2
0,96000.0,4,16,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,3
1,46308.0,10,21,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,3
1,24744.0,8,18,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3
1,96474.0,17,10,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,3
1,68068.0,38,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,115000.0,6,13,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,3
1,128573.0,18,17,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,2
1,8040.0,8,13,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,2
1,150000.0,35,6,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,2
0,33405.0,20,9,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,3
1,45252.0,12,22,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,2
1,115000.0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4
1,110000.0,22,21,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,3
1,19884.0,4,11,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,2
1,43000.0,16,11,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,2
1,63530.0,20,7,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,4
1,132000.0,18,30,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
1,9888.0,8,8,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,2
1,86853.0,18,9,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,79862.0,19,14,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,2
1,20105.0,15,8,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,2
1,125000.0,20,24,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0
1,160000.0,6,23,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2
1,130000.0,6,23,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0
1,73000.0,10,11,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
1,85000.0,24,18,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2
1,95000.0,5,16,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,2
1,115000.0,5,10,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2
1,8376.0,11,13,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,2
1,70000.0,11,7,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,4
1,23316.0,11,11,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2
1,112000.0,7,7,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,2
1,92197.0,26,12,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,2
0,210000.0,33,14,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,2
1,128000.0,26,12,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,2
1,114645.0,32,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1,150000.0,22,23,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,3
1,97000.0,14,15,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,2
1,170000.0,13,13,1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,2
1,150000.0,30,18,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,3
0,2628.0,4,10,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,2
0,40080.0,4,12,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,3
1,28800.0,3,12,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2
1,135000.0,14,14,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,3
1,155000.0,50,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,3
1,125000.0,5,5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2
1,83194.0,18,11,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3
1,125000.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
1,105000.0,40,10,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,2
1,17801.0,8,12,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,2
1,172500.0,38,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,2
1,140000.0,22,19,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0
1,83364.0,35,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2
1,200000.0,30,14,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,3
1,134000.0,16,11,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,3
1,88000.0,16,22,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,2
1,74112.0,35,9,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,2
1,21012.0,20,8,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,2
1,49476.0,15,22,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,2
1,121916.0,10,17,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,3
1,115000.0,10,18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,2
1,28800.0,15,7,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
1,20943.0,7,13,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,3
1,11650.0,3,5,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2
1,130000.0,14,10,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,2
1,170000.0,10,9,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,101000.0,8,17,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,0,0
1,22339.0,6,7,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1,11676.0,30,4,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3
1,150000.0,48,11,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2
1,130000.0,5,8,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,2
1,145000.0,8,8,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,3
1,125000.0,25,23,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,2
1,21361.0,11,11,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,2
1,103000.0,8,12,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,2
0,72000.0,25,16,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
1,120000.0,15,8,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2
1,81074.0,20,18,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,2
1,150000.0,10,15,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,2
1,54564.0,15,7,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,2
1,123500.0,10,12,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,3
1,72606.0,13,11,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
1,80484.0,7,11,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3
1,12720.0,5,13,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,2
1,45564.0,4,9,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,7020.0,25,21,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,3
1,100000.0,4,17,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0
1,160000.0,22,17,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,2
1,200000.0,30,12,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2
1,14796.0,6,17,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2
1,12588.0,5,11,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
1,50000.0,8,9,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2
1,90000.0,3,15,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,3
1,140300.0,20,14,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,2
1,10896.0,7,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
1,71345.0,34,23,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,2
0,75631.0,25,19,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0
1,114000.0,9,34,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
1,19572.0,3,19,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,2
1,62040.0,8,10,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,2
0,105884.0,40,28,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0
1,98000.0,10,11,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
1,110000.0,5,10,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,2
1,103092.0,12,13,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1,170000.0,12,11,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2
0,84924.0,19,12,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,2
1,77831.0,13,8,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,2
1,150000.0,50,6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
1,140000.0,25,12,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,64859.0,20,16,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,2
1,52390.0,7,23,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,2
1,114000.0,17,9,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2
1,178000.0,13,20,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,2
1,61616.0,15,12,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,3
1,30035.0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,24744.0,8,20,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2
1,26076.0,12,30,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,2
1,48644.0,15,9,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3
1,83236.0,36,6,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,3
1,140088.0,25,17,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0
1,21641.0,10,17,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,2
1,83194.0,19,10,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,2
1,5800.0,6,14,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,2
1,95000.0,13,14,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,2
1,8472.0,8,11,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,2
1,85000.0,4,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,2
1,33405.0,10,20,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,2
1,45396.0,25,13,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,2
1,52680.0,10,8,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,2
1,9492.0,8,19,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,2
1,78764.0,20,19,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,2
1,139000.0,17,9,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,2
1,180000.0,30,16,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,2
1,21972.0,9,8,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,2
1,155100.0,20,13,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,3
1,6360.0,6,20,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2
1,182000.0,11,13,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,2
1,115000.0,10,21,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,2
1,16164.0,14,12,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,2
1,65043.0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,30144.0,11,10,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,3
1,15912.0,3,15,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,2
1,77831.0,7,16,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,3
1,130000.0,14,18,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,3
1,26496.0,3,15,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1,95126.0,24,18,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0
1,59525.0,13,15,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,3
1,142308.0,10,7,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
1,165000.0,14,10,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,3
1,70041.0,24,5,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,4
1,81048.0,10,14,1,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,2
1,68748.0,35,8,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,3
1,125000.0,40,9,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,2
1,70000.0,11,7,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,3
1,5064.0,5,8,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,2
1,104076.0,10,15,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,3
1,160000.0,6,10,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,2
1,138000.0,20,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2
1,47184.0,16,11,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,2
1,190000.0,40,12,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2
1,27923.0,14,9,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,3
1,69581.0,17,17,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,2
1,6360.0,1,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,3
1,113000.0,9,15,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,3
1,77900.0,10,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
1,175000.0,6,18,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0
1,103580.0,11,13,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,3
1,145000.0,15,15,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
1,62268.0,20,18,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,3
1,48600.0,6,8,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2
1,90804.0,27,9,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3
1,42408.0,4,16,1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,3
0,140000.0,6,17,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,2
1,63816.0,30,12,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1
1,78156.0,14,14,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,3
1,45396.0,9,7,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2
1,104208.0,34,17,1,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0
0,3372.0,7,12,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2
0,52942.0,45,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
0,54049.0,10,14,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,3
1,56211.0,20,19,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0
1,84924.0,20,12,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,3
1,25212.0,8,21,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,2
0,18000.0,2,24,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,2
1,77556.0,32,13,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1,150000.0,12,15,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,2
1,5256.0,7,11,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,2
1,26108.0,7,16,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,3
1,12612.0,6,9,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,2
0,12972.0,24,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3
1,75000.0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,155000.0,23,22,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,2
1,7884.0,7,11,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0,2
1,163000.0,13,5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,70000.0,46,30,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,2
1,51704.0,17,13,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,4
1,140000.0,25,10,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,2
1,27397.0,8,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2
1,86500.0,8,15,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2
1,27025.0,10,17,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,2
0,36000.0,9,26,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0
1,66156.0,12,18,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,2
1,56000.0,9,7,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
1,27923.0,12,12,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,2
1,55847.0,10,5,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,3
1,89446.0,10,12,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,2
1,95126.0,20,14,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,4
1,84019.0,19,10,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,3
1,14004.0,13,23,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,2
1,131000.0,32,15,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0
1,48553.0,18,13,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1,69000.0,10,12,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0
1,83194.0,14,19,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,3
1,58368.0,25,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2
1,110256.0,30,8,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
1,31128.0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3
1,9432.0,15,7,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,25944.0,4,13,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1
1,48480.0,10,7,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,3
1,130000.0,9,10,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3
0,130000.0,16,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,2
